Date,Nifty50,reliance,infosys,hdfc,hdfcbank
2017-11-13,10224.95,875.25,951.95,1670.3,1813.55
2017-11-14,10186.6,886.7,949.1,1661.4,1802.35
2017-11-15,10118.05,883.7,951.8,1650.9,1800.25
2017-11-16,10214.75,903.85,988.4,1664.4,1807.7
2017-11-17,10283.6,911.9,970.95,1705.5,1825.55
2017-11-20,10298.75,920.85,960.55,1689.2,1838.15
2017-11-21,10326.9,932.55,966.25,1694.5,1846.25
2017-11-22,10342.3,930.75,966.3,1718.15,1855.25
2017-11-23,10348.75,947.0,991.25,1704.6,1842.85
2017-11-24,10389.7,951.1,1009.55,1711.05,1851.4
2017-11-27,10399.55,951.35,998.75,1711.0,1857.55
2017-11-28,10370.25,943.35,984.7,1725.5,1865.35
2017-11-29,10361.3,946.0,982.7,1704.15,1873.3
2017-11-30,10226.55,921.55,976.1,1675.7,1853.7
2017-12-01,10121.8,910.1,958.8,1658.8,1848.2
2017-12-04,10127.75,901.6,985.35,1680.4,1834.1
2017-12-05,10118.25,913.7,984.35,1679.5,1820.45
2017-12-06,10044.1,926.65,990.3,1648.4,1803.3
2017-12-07,10166.7,931.55,999.8,1655.55,1809.65
2017-12-08,10265.65,921.0,1001.85,1682.95,1840.4
2017-12-11,10322.25,916.15,1005.3,1709.95,1846.4
2017-12-12,10240.15,915.6,1010.5,1710.8,1819.9
2017-12-13,10192.95,914.65,1003.75,1696.7,1821.35
2017-12-14,10252.1,921.5,1013.1,1704.5,1838.05
2017-12-15,10333.25,919.75,1022.9,1723.0,1873.45
2017-12-18,10388.75,921.0,1016.6,1719.95,1878.95
2017-12-19,10463.2,925.95,1003.95,1709.15,1884.5
2017-12-20,10444.2,918.15,1015.85,1693.7,1868.15
2017-12-21,10440.3,912.95,1022.05,1701.9,1868.3
2017-12-22,10493.0,920.4,1039.35,1709.35,1876.65
2017-12-26,10531.5,929.8,1035.6,1713.2,1868.35
2017-12-27,10490.75,923.75,1034.25,1707.9,1856.75
2017-12-28,10477.9,924.2,1033.25,1696.15,1878.05
2017-12-29,10530.7,921.05,1042.05,1710.4,1872.4
2018-01-01,10435.55,909.75,1033.55,1683.75,1854.5
2018-01-02,10442.2,911.15,1029.7,1703.25,1872.35
2018-01-03,10443.2,914.8,1021.3,1700.8,1852.65
2018-01-04,10504.8,920.3,1015.4,1703.2,1859.9
2018-01-05,10558.85,923.25,1012.0,1725.2,1863.6
2018-01-08,10623.6,928.55,1036.05,1740.95,1860.6
2018-01-09,10637.0,940.95,1041.35,1735.05,1863.7
2018-01-10,10632.2,942.35,1052.25,1726.45,1864.2
2018-01-11,10651.2,937.75,1075.8,1741.35,1872.55
2018-01-12,10681.25,949.0,1078.45,1760.95,1865.3
2018-01-15,10741.55,949.15,1081.15,1871.2,1897.75
2018-01-16,10700.45,922.95,1122.85,1845.95,1900.15
2018-01-17,10788.55,924.5,1152.1,1858.35,1890.5
2018-01-18,10817.0,919.7,1152.7,1896.8,1934.3
2018-01-19,10894.7,931.3,1143.45,1901.25,1952.2
2018-01-22,10966.2,971.5,1150.0,1872.0,1963.35
2018-01-23,11083.7,983.25,1177.1,1884.65,1951.3
2018-01-24,11086.0,966.35,1185.8,1911.2,1957.65
2018-01-25,11069.65,965.9,1175.4,1908.3,1974.95
2018-01-29,11130.4,964.5,1182.9,1967.6,1999.65
2018-01-30,11049.65,950.4,1170.65,1937.5,1995.5
2018-01-31,11027.7,961.3,1150.25,1956.3,2005.7
2018-02-01,11016.9,943.85,1144.6,1967.55,1991.15
2018-02-02,10760.6,904.35,1143.25,1903.85,1948.0
2018-02-05,10666.55,902.15,1138.2,1823.35,1913.85
2018-02-06,10498.25,892.1,1107.75,1788.6,1896.8
2018-02-07,10476.7,894.4,1109.05,1785.35,1872.8
2018-02-08,10576.85,904.55,1134.25,1811.8,1880.95
2018-02-09,10454.95,897.85,1109.15,1773.05,1849.5
2018-02-12,10539.75,915.5,1102.8,1805.45,1876.65
2018-02-14,10500.9,933.65,1097.75,1814.0,1883.15
2018-02-15,10545.5,935.65,1114.45,1829.5,1881.9
2018-02-16,10452.3,921.3,1128.05,1815.5,1878.6
2018-02-19,10378.4,927.0,1131.75,1814.05,1878.2
2018-02-20,10360.4,921.1,1136.95,1811.75,1863.2
2018-02-21,10397.45,929.35,1147.4,1824.8,1857.4
2018-02-22,10382.7,924.35,1160.75,1819.25,1853.2
2018-02-23,10491.05,934.25,1155.65,1824.2,1880.55
2018-02-26,10582.6,938.7,1138.6,1843.25,1911.55
2018-02-27,10554.3,950.5,1150.2,1828.65,1902.55
2018-02-28,10492.85,954.55,1172.6,1808.7,1884.2
2018-03-01,10458.35,948.4,1160.75,1814.15,1874.35
2018-03-05,10358.85,924.1,1155.9,1789.6,1869.95
2018-03-06,10249.25,910.85,1151.35,1782.8,1846.25
2018-03-07,10154.2,889.75,1144.1,1761.75,1832.6
2018-03-08,10242.65,911.45,1156.65,1798.75,1852.85
2018-03-09,10226.85,913.1,1163.4,1818.6,1851.05
2018-03-12,10421.4,930.3,1185.75,1858.05,1867.25
2018-03-13,10426.85,931.85,1183.8,1868.5,1860.25
2018-03-14,10410.9,929.05,1180.8,1844.7,1864.5
2018-03-15,10360.15,911.8,1182.5,1830.0,1880.8
2018-03-16,10195.15,900.05,1171.9,1791.4,1853.0
2018-03-19,10094.25,895.5,1146.75,1774.5,1847.25
2018-03-20,10124.35,889.8,1164.55,1800.05,1839.5
2018-03-21,10155.25,896.9,1167.5,1817.85,1858.9
2018-03-22,10114.75,908.15,1161.3,1809.55,1867.75
2018-03-23,9998.05,893.9,1167.6,1789.6,1841.55
2018-03-26,10130.65,901.1,1155.25,1830.15,1893.45
2018-03-27,10184.15,899.8,1154.0,1823.15,1892.6
2018-03-28,10113.7,882.7,1131.8,1825.6,1886.1
2018-04-02,10211.8,892.95,1137.15,1838.05,1931.2
2018-04-03,10245.0,899.55,1140.45,1825.7,1915.9
2018-04-04,10128.4,894.9,1124.2,1803.3,1883.25
2018-04-05,10325.15,908.2,1147.55,1824.45,1908.9
2018-04-06,10331.6,911.0,1127.0,1829.0,1923.4
2018-04-09,10379.35,916.0,1111.25,1836.7,1939.05
2018-04-10,10402.25,917.05,1113.4,1817.5,1920.85
2018-04-11,10417.15,930.85,1124.25,1812.4,1918.85
2018-04-12,10458.65,928.7,1162.6,1829.05,1928.8
2018-04-13,10480.6,938.85,1171.45,1840.6,1925.0
2018-04-16,10528.35,937.05,1133.2,1870.45,1942.1
2018-04-17,10548.7,944.25,1125.2,1889.7,1948.5
2018-04-18,10526.2,938.0,1125.95,1877.7,1932.6
2018-04-19,10565.3,942.3,1132.85,1858.65,1939.0
2018-04-20,10564.05,927.9,1178.45,1834.15,1955.9
2018-04-23,10584.7,936.0,1187.7,1830.85,1935.75
2018-04-24,10614.35,970.05,1154.5,1859.55,1935.0
2018-04-25,10570.55,970.5,1160.35,1849.5,1920.75
2018-04-26,10617.8,975.35,1176.45,1850.45,1930.25
2018-04-27,10692.3,996.3,1185.2,1853.75,1923.4
2018-04-30,10739.35,963.3,1199.5,1883.25,1944.3
2018-05-02,10718.05,972.7,1197.05,1910.6,1969.5
2018-05-03,10679.65,961.6,1182.55,1922.7,1967.9
2018-05-04,10618.25,953.95,1173.1,1910.35,1988.5
2018-05-07,10715.5,971.0,1183.0,1918.7,1977.4
2018-05-08,10717.8,967.1,1165.55,1903.35,1967.05
2018-05-09,10741.7,976.7,1170.7,1897.65,1978.4
2018-05-10,10716.55,981.15,1168.0,1894.3,1992.7
2018-05-11,10806.5,989.25,1180.75,1919.8,2011.75
2018-05-14,10806.6,986.6,1189.3,1930.6,2021.75
2018-05-15,10801.85,978.95,1194.55,1929.55,2037.8
2018-05-16,10741.1,956.15,1189.95,1914.55,2023.35
2018-05-17,10682.7,945.35,1182.9,1875.1,2027.75
2018-05-18,10596.4,933.85,1183.2,1853.0,2012.15
2018-05-21,10516.7,931.35,1179.5,1819.2,1993.05
2018-05-22,10536.7,926.75,1193.85,1810.0,1989.9
2018-05-23,10430.35,912.25,1184.9,1783.65,1967.5
2018-05-24,10513.85,915.85,1221.0,1806.1,1986.0
2018-05-25,10605.15,920.8,1228.3,1819.75,2008.7
2018-05-28,10688.65,920.4,1214.4,1829.55,2042.2
2018-05-29,10633.3,917.45,1216.7,1809.75,2032.6
2018-05-30,10614.35,916.1,1211.7,1790.8,2048.35
2018-05-31,10736.15,921.35,1231.8,1833.0,2139.45
2018-06-01,10696.2,930.55,1220.8,1844.25,2110.6
2018-06-04,10628.5,940.85,1239.4,1833.15,2046.2
2018-06-05,10593.15,947.65,1220.85,1848.4,2063.6
2018-06-06,10684.65,954.4,1237.45,1858.45,2057.35
2018-06-07,10768.35,971.35,1252.45,1869.0,2062.2
2018-06-08,10767.65,984.35,1260.05,1840.45,2049.35
2018-06-11,10786.95,982.65,1262.4,1839.45,2042.3
2018-06-12,10842.85,997.15,1258.5,1847.7,2043.85
2018-06-13,10856.7,1002.5,1274.8,1832.3,2031.45
2018-06-14,10808.05,1007.95,1239.7,1833.75,2037.4
2018-06-15,10817.7,1014.2,1281.25,1832.25,2029.6
2018-06-18,10799.85,1015.55,1267.4,1823.55,2019.15
2018-06-19,10710.45,996.05,1241.6,1828.0,2023.5
2018-06-20,10772.05,1019.25,1243.15,1847.0,2056.15
2018-06-21,10741.1,1031.95,1246.55,1858.9,2057.6
2018-06-22,10821.85,1012.5,1247.85,1906.75,2083.35
2018-06-25,10762.45,1004.45,1272.45,1893.8,2094.95
2018-06-26,10769.15,978.95,1277.85,1915.85,2093.7
2018-06-27,10671.4,965.85,1270.0,1904.85,2112.6
2018-06-28,10589.1,944.95,1289.6,1878.0,2130.85
2018-06-29,10714.3,972.45,1307.2,1908.1,2108.45
2018-07-02,10657.3,960.6,1334.7,1897.1,2073.25
2018-07-03,10699.9,971.3,1353.75,1879.7,2070.2
2018-07-04,10769.9,990.1,1345.2,1922.5,2103.55
2018-07-05,10749.75,964.5,1284.0,1931.05,2123.75
2018-07-06,10772.65,977.55,1284.25,1916.85,2115.15
2018-07-09,10852.9,997.1,1298.85,1904.9,2125.65
2018-07-10,10947.25,1025.7,1301.4,1942.55,2146.4
2018-07-11,10948.3,1038.8,1320.45,1928.1,2148.25
2018-07-12,11023.2,1082.35,1294.35,1962.7,2165.95
2018-07-13,11018.9,1099.8,1317.4,1972.5,2180.9
2018-07-16,10936.85,1076.2,1332.85,1991.2,2168.85
2018-07-17,11008.05,1092.35,1327.9,1989.3,2176.75
2018-07-18,10980.45,1092.55,1322.55,2009.45,2176.2
2018-07-19,10957.1,1104.85,1316.7,1988.4,2186.1
2018-07-20,11010.2,1128.65,1348.1,1973.85,2189.05
2018-07-23,11084.75,1120.3,1355.95,1966.85,2156.45
2018-07-24,11134.3,1110.95,1377.15,1975.55,2159.75
2018-07-25,11132.0,1115.15,1383.75,2000.85,2170.35
2018-07-26,11167.3,1110.65,1373.25,2023.4,2192.6
2018-07-27,11278.35,1129.85,1373.45,2047.25,2202.15
2018-07-30,11319.55,1151.4,1351.0,2028.75,2169.9
2018-07-31,11356.5,1186.0,1365.1,1994.85,2179.5
2018-08-01,11346.2,1192.35,1354.05,1970.15,2158.7
2018-08-02,11244.7,1168.35,1353.65,1931.95,2130.2
2018-08-03,11360.8,1176.95,1364.1,1977.5,2121.65
2018-08-06,11387.1,1192.6,1360.65,1979.3,2114.3
2018-08-07,11389.45,1184.2,1367.95,1978.6,2130.9
2018-08-08,11450.0,1217.7,1362.75,1984.6,2136.35
2018-08-09,11470.7,1217.95,1379.95,1969.95,2118.5
2018-08-10,11429.5,1204.2,1385.45,1974.3,2114.45
2018-08-13,11355.75,1187.7,1408.75,1947.0,2091.65
2018-08-14,11435.1,1210.6,1408.3,1941.5,2089.1
2018-08-16,11385.05,1200.8,1429.55,1891.2,2075.7
2018-08-17,11470.75,1203.75,1430.35,1885.65,2077.35
2018-08-20,11551.75,1234.9,1384.25,1920.05,2096.2
2018-08-21,11570.9,1247.2,1383.95,1913.35,2096.05
2018-08-23,11582.75,1269.45,1397.4,1906.3,2079.9
2018-08-24,11557.1,1277.5,1378.3,1919.05,2069.85
2018-08-27,11691.95,1291.5,1415.4,1924.85,2080.45
2018-08-28,11738.5,1319.0,1424.7,1955.15,2094.85
2018-08-29,11691.9,1294.2,1410.1,1956.25,2078.5
2018-08-30,11676.8,1274.45,1416.2,1934.15,2066.1
2018-08-31,11680.5,1241.65,1441.1,1935.95,2061.2
2018-09-03,11582.35,1229.15,1434.25,1944.8,2075.05
2018-09-04,11520.3,1241.95,737.15,1954.8,2051.8
2018-09-05,11476.95,1227.0,729.9,1937.4,2045.85
2018-09-06,11536.9,1261.4,727.15,1956.15,2052.2
2018-09-07,11589.1,1278.6,732.8,1920.0,2056.95
2018-09-10,11438.1,1255.85,730.85,1883.55,2041.15
2018-09-11,11287.5,1237.7,734.3,1868.05,2000.4
2018-09-12,11369.9,1252.5,742.9,1877.8,2011.85
2018-09-14,11515.2,1253.15,733.7,1925.45,2029.6
2018-09-17,11377.75,1225.9,725.95,1878.85,1992.2
2018-09-18,11278.9,1217.15,719.1,1855.7,1989.2
2018-09-19,11234.35,1210.75,719.75,1830.65,1961.35
2018-09-21,11143.1,1217.5,705.3,1839.4,1970.25
2018-09-24,10967.4,1232.05,718.25,1718.7,1925.7
2018-09-25,11067.45,1230.6,726.2,1773.35,1952.4
2018-09-26,11053.8,1251.4,717.85,1767.45,1968.2
2018-09-27,10977.55,1253.75,724.8,1729.0,1976.15
2018-09-28,10930.45,1257.95,730.05,1754.5,2006.05
2018-10-01,11008.3,1231.7,746.65,1806.35,2035.45
2018-10-03,10858.25,1205.1,728.5,1797.55,2031.15
2018-10-04,10599.25,1122.25,707.2,1778.45,1957.75
2018-10-05,10316.45,1048.85,724.6,1708.65,1965.3
2018-10-08,10348.05,1109.4,714.45,1667.7,1945.0
2018-10-09,10301.05,1090.05,717.75,1712.75,1940.6
2018-10-10,10460.1,1102.1,700.45,1736.95,1967.15
2018-10-11,10234.65,1087.8,673.35,1684.55,1937.55
2018-10-12,10472.5,1126.55,678.8,1730.3,1981.85
2018-10-15,10512.5,1139.75,698.8,1732.9,2008.05
2018-10-16,10584.75,1163.8,695.25,1756.25,1992.75
2018-10-17,10453.05,1151.3,705.35,1737.8,1974.6
2018-10-19,10303.55,1101.3,683.55,1660.25,1967.75
2018-10-22,10245.25,1062.65,679.95,1658.3,1998.9
2018-10-23,10146.8,1054.7,657.6,1686.75,1984.85
2018-10-24,10224.75,1045.75,649.8,1741.45,1992.25
2018-10-25,10124.9,1030.8,648.75,1694.45,1968.8
2018-10-26,10030.0,1044.9,633.6,1702.1,1961.2
2018-10-29,10250.85,1087.8,644.75,1698.4,1926.3
2018-10-30,10198.4,1057.0,659.6,1671.9,1912.75
2018-10-31,10386.6,1061.25,686.4,1769.25,1911.75
2018-11-01,10380.45,1056.25,666.7,1762.0,1912.2
2018-11-02,10553.0,1074.9,662.25,1824.4,1949.45
2018-11-05,10524.0,1090.3,666.0,1792.9,1956.0
2018-11-06,10530.0,1104.1,666.45,1805.9,1946.55
2018-11-07,10598.4,1110.7,675.5,1815.85,1957.95
2018-11-09,10585.2,1093.45,659.5,1816.1,1945.4
2018-11-12,10482.2,1080.0,664.2,1795.9,1921.05
2018-11-13,10582.5,1099.45,665.7,1824.7,1927.75
2018-11-14,10576.3,1097.95,653.2,1839.15,1957.75
2018-11-15,10616.7,1096.85,656.4,1853.6,1975.15
2018-11-16,10682.2,1127.4,650.85,1889.0,2004.3
2018-11-19,10763.4,1150.0,651.7,1899.35,2013.9
2018-11-20,10656.2,1137.4,641.4,1876.8,2012.45
2018-11-21,10600.05,1112.9,619.1,1868.15,2018.75
2018-11-22,10526.75,1102.85,620.75,1873.7,2005.5
2018-11-26,10628.6,1109.75,621.45,1884.65,2049.8
2018-11-27,10685.6,1128.2,638.9,1901.7,2064.0
2018-11-28,10728.85,1152.65,666.4,1928.0,2089.25
2018-11-29,10858.7,1168.5,661.05,1956.3,2131.05
2018-11-30,10876.75,1167.55,667.45,1989.0,2128.45
2018-12-03,10883.75,1156.45,670.35,1980.75,2113.3
2018-12-04,10869.5,1152.3,685.25,1939.45,2085.55
2018-12-05,10782.9,1155.15,681.4,1973.3,2099.2
2018-12-06,10601.15,1123.65,668.5,1945.8,2097.05
2018-12-07,10693.7,1133.8,682.8,1951.35,2107.6
2018-12-10,10488.45,1090.25,669.2,1906.5,2088.75
2018-12-11,10549.15,1097.55,674.5,1905.25,2059.55
2018-12-12,10737.6,1110.5,678.5,1940.2,2085.3
2018-12-13,10791.55,1107.05,697.75,1942.05,2101.3
2018-12-14,10805.45,1112.2,706.05,1904.1,2095.7
2018-12-17,10888.35,1129.9,694.4,1960.35,2130.2
2018-12-18,10908.7,1136.4,676.6,1952.0,2135.45
2018-12-19,10967.3,1136.8,664.85,1981.7,2123.45
2018-12-20,10951.7,1128.45,667.05,1974.7,2137.45
2018-12-21,10754.0,1100.2,646.2,1948.6,2111.15
2018-12-24,10663.5,1089.15,649.0,1902.15,2080.65
2018-12-26,10729.85,1098.35,644.05,1933.35,2122.35
2018-12-27,10779.8,1120.2,656.8,1948.85,2105.05
2018-12-28,10859.9,1125.55,656.95,1979.95,2122.9
2018-12-31,10862.55,1121.25,658.95,1968.35,2121.7
2019-01-01,10910.1,1121.0,665.05,2009.0,2148.1
2019-01-02,10792.5,1106.4,669.05,1980.65,2128.5
2019-01-03,10672.25,1092.75,669.15,1936.85,2111.8
2019-01-04,10727.35,1098.65,661.05,1972.6,2117.45
2019-01-07,10771.8,1104.75,671.7,1972.9,2120.65
2019-01-08,10802.15,1104.65,670.05,1958.95,2103.0
2019-01-09,10855.15,1110.75,676.1,1994.95,2116.8
2019-01-10,10821.6,1107.5,679.7,1980.1,2108.5
2019-01-11,10794.95,1098.05,683.5,1991.4,2111.9
2019-01-14,10737.6,1096.8,701.9,1969.2,2101.65
2019-01-15,10886.8,1129.65,726.6,1992.15,2121.9
2019-01-16,10890.3,1135.9,736.8,1975.0,2120.2
2019-01-17,10905.2,1134.45,733.35,2004.55,2132.3
2019-01-18,10906.95,1184.35,730.95,2006.85,2130.25
2019-01-21,10961.85,1237.7,745.0,2004.45,2148.15
2019-01-22,10922.75,1235.15,745.35,1979.4,2135.85
2019-01-23,10831.5,1226.3,731.65,1958.25,2105.4
2019-01-24,10849.8,1247.45,732.0,1971.1,2102.25
2019-01-25,10780.55,1246.0,730.35,1977.8,2096.0
2019-01-28,10661.55,1229.55,727.95,1946.9,2084.15
2019-01-29,10652.2,1210.65,727.9,1922.3,2057.6
2019-01-30,10651.8,1195.7,725.9,1885.8,2034.7
2019-01-31,10830.95,1227.15,749.55,1922.35,2079.95
2019-02-01,10893.65,1249.95,757.05,1961.25,2090.45
2019-02-04,10912.25,1290.9,755.9,1978.5,2104.9
2019-02-05,10934.35,1291.55,754.85,1981.4,2114.05
2019-02-06,11062.45,1310.25,763.3,1987.95,2122.65
2019-02-07,11069.4,1290.4,764.0,1969.65,2117.25
2019-02-08,10943.6,1277.7,760.9,1944.65,2122.65
2019-02-11,10888.8,1253.25,762.8,1948.2,2139.65
2019-02-12,10831.4,1256.4,750.45,1905.05,2129.7
2019-02-13,10793.65,1245.95,754.9,1930.5,2143.45
2019-02-14,10746.05,1224.2,740.05,1900.7,2110.2
2019-02-15,10724.4,1244.45,741.95,1874.9,2100.65
2019-02-18,10640.95,1220.1,741.05,1874.85,2089.9
2019-02-19,10604.35,1216.1,724.3,1853.45,2084.05
2019-02-20,10735.45,1234.35,740.7,1870.5,2108.35
2019-02-21,10789.85,1246.9,733.45,1891.45,2115.9
2019-02-22,10791.65,1232.35,734.95,1887.4,2091.45
2019-02-25,10880.1,1232.3,754.9,1894.5,2125.4
2019-02-26,10835.3,1220.25,742.5,1853.65,2110.65
2019-02-27,10806.65,1223.5,735.25,1841.0,2092.25
2019-02-28,10792.5,1231.05,734.3,1841.2,2077.55
2019-03-01,10863.5,1226.05,741.9,1859.45,2083.35
2019-03-05,10987.45,1237.65,732.5,1860.0,2107.1
2019-03-06,11053.0,1264.8,732.5,1885.2,2104.25
2019-03-07,11058.2,1270.25,722.95,1880.2,2126.5
2019-03-08,11035.4,1267.1,712.35,1884.05,2128.2
2019-03-11,11168.05,1304.1,711.25,1897.55,2128.45
2019-03-12,11301.2,1331.35,706.95,1930.0,2171.0
2019-03-13,11341.7,1347.3,708.45,1950.65,2226.55
2019-03-14,11343.25,1341.55,708.35,1956.95,2224.75
2019-03-15,11426.85,1321.65,718.55,1974.65,2253.0
2019-03-18,11462.2,1350.05,710.2,1962.4,2261.45
2019-03-19,11532.4,1376.55,722.25,1967.85,2267.75
2019-03-20,11521.05,1375.45,738.95,1987.55,2299.0
2019-03-22,11456.9,1341.75,743.1,1981.55,2276.15
2019-03-25,11354.25,1324.45,735.25,1945.65,2281.3
2019-03-26,11483.25,1367.25,727.75,1946.3,2311.35
2019-03-27,11445.05,1349.25,729.7,1919.9,2299.45
2019-03-28,11570.0,1360.0,737.8,1944.45,2302.8
2019-03-29,11623.9,1363.25,743.85,1968.25,2318.9
2019-04-01,11669.15,1391.85,755.1,1959.65,2311.8
2019-04-02,11713.2,1389.7,759.4,1995.95,2294.85
2019-04-03,11643.95,1375.2,753.3,2013.1,2292.75
2019-04-04,11598.0,1353.05,747.9,2042.05,2283.95
2019-04-05,11665.95,1353.9,759.3,2059.2,2305.6
2019-04-08,11604.5,1329.25,767.25,2054.9,2289.4
2019-04-09,11671.95,1334.45,760.6,2069.15,2287.25
2019-04-10,11584.3,1331.4,752.7,2029.25,2237.35
2019-04-11,11596.7,1346.8,742.7,2022.8,2257.5
2019-04-12,11643.45,1343.1,747.75,2024.95,2265.25
2019-04-15,11690.35,1340.15,727.5,2014.25,2288.8
2019-04-16,11787.15,1343.75,724.1,2026.7,2305.05
2019-04-18,11752.8,1385.95,717.05,2003.75,2293.65
2019-04-22,11594.45,1345.35,721.05,1953.9,2268.7
2019-04-23,11575.95,1363.85,728.2,1934.7,2245.3
2019-04-24,11726.15,1389.5,736.45,1980.4,2279.75
2019-04-25,11641.8,1372.4,728.55,1955.15,2263.45
2019-04-26,11754.65,1392.8,738.0,1977.4,2280.95
2019-04-30,11748.15,1392.8,751.35,1995.05,2317.45
2019-05-02,11724.75,1405.05,730.8,2017.4,2355.8
2019-05-03,11712.25,1408.85,723.6,2006.4,2367.95
2019-05-06,11598.25,1384.9,718.4,1965.45,2328.45
2019-05-07,11497.9,1343.5,724.55,1966.3,2322.35
2019-05-08,11359.45,1299.45,719.35,1930.75,2307.25
2019-05-09,11301.8,1256.45,721.05,1914.6,2290.9
2019-05-10,11278.9,1251.15,716.85,1931.7,2296.5
2019-05-13,11148.2,1232.05,719.7,1952.9,2287.2
2019-05-14,11222.05,1260.45,713.85,1965.2,2287.9
2019-05-15,11157.0,1256.9,716.1,1944.95,2286.7
2019-05-16,11257.1,1265.35,733.1,1942.1,2310.65
2019-05-17,11407.15,1267.4,723.9,1993.65,2362.1
2019-05-20,11828.25,1325.9,722.4,2122.5,2432.35
2019-05-21,11709.1,1339.8,709.3,2114.5,2403.7
2019-05-22,11737.9,1340.4,709.75,2138.8,2405.75
2019-05-23,11657.05,1333.9,701.05,2114.4,2332.1
2019-05-24,11844.1,1336.85,709.2,2123.4,2373.35
2019-05-27,11924.75,1310.65,708.1,2165.3,2408.35
2019-05-28,11928.75,1323.75,728.1,2147.85,2416.2
2019-05-29,11861.1,1313.05,727.8,2147.45,2416.9
2019-05-30,11945.9,1329.75,733.55,2184.4,2439.55
2019-05-31,11922.8,1330.15,737.75,2182.65,2425.35
2019-06-03,12088.55,1360.2,744.65,2230.45,2457.1
2019-06-04,12021.65,1351.65,735.3,2223.95,2452.3
2019-06-06,11843.75,1327.35,735.6,2183.45,2423.35
2019-06-07,11870.65,1314.9,739.1,2210.85,2447.65
2019-06-10,11922.7,1319.15,753.5,2194.05,2440.2
2019-06-11,11965.6,1329.15,754.9,2189.85,2448.4
2019-06-12,11906.2,1332.15,753.8,2181.95,2427.05
2019-06-13,11914.05,1327.25,742.65,2197.5,2444.7
2019-06-14,11823.3,1317.55,740.45,2185.85,2435.1
2019-06-17,11672.15,1282.3,740.55,2173.0,2422.0
2019-06-18,11691.5,1281.0,750.15,2153.0,2417.25
2019-06-19,11691.45,1277.35,751.9,2175.4,2428.35
2019-06-20,11831.75,1296.75,754.9,2199.25,2426.35
2019-06-21,11724.1,1279.5,750.2,2140.8,2414.2
2019-06-24,11699.65,1262.4,745.5,2148.9,2417.95
2019-06-25,11796.45,1295.85,748.1,2172.8,2428.7
2019-06-26,11847.55,1294.15,739.2,2168.1,2467.9
2019-06-27,11841.55,1274.15,730.55,2195.45,2462.3
2019-06-28,11788.85,1253.1,732.0,2192.1,2443.75
2019-07-01,11865.6,1268.85,731.3,2245.9,2485.55
2019-07-02,11910.3,1278.5,740.0,2281.25,2495.0
2019-07-03,11916.75,1282.55,731.3,2277.2,2489.65
2019-07-04,11946.75,1284.0,733.8,2280.25,2483.8
2019-07-05,11811.15,1263.35,718.0,2278.9,2472.4
2019-07-08,11558.6,1252.05,717.6,2259.95,2409.6
2019-07-09,11555.9,1280.1,715.5,2232.8,2379.15
2019-07-10,11498.9,1278.85,717.25,2227.75,2388.75
2019-07-11,11582.9,1281.55,721.5,2261.9,2407.15
2019-07-12,11552.5,1280.5,726.75,2257.8,2393.9
2019-07-15,11588.35,1276.1,779.35,2265.35,2394.75
2019-07-16,11662.6,1293.0,784.85,2277.55,2391.2
2019-07-17,11687.5,1281.85,794.15,2286.7,2397.45
2019-07-18,11596.9,1261.85,792.7,2345.15,2411.9
2019-07-19,11419.25,1249.0,785.4,2303.55,2375.65
2019-07-22,11346.2,1280.5,784.4,2186.9,2297.25
2019-07-23,11331.05,1273.55,790.05,2138.5,2263.5
2019-07-24,11271.3,1259.1,786.3,2184.25,2280.9
2019-07-25,11252.15,1231.5,794.5,2195.35,2286.05
2019-07-26,11284.3,1213.8,787.0,2165.75,2277.3
2019-07-29,11189.2,1210.95,791.45,2149.0,2244.3
2019-07-30,11085.4,1180.9,792.7,2127.25,2252.25
2019-07-31,11118.0,1166.25,793.65,2121.8,2251.65
2019-08-01,10980.0,1180.25,768.85,2086.8,2221.8
2019-08-02,10997.35,1184.35,775.6,2124.8,2214.35
2019-08-05,10862.6,1143.35,776.7,2152.35,2179.25
2019-08-06,10948.25,1128.3,774.45,2189.9,2189.1
2019-08-07,10855.5,1109.4,776.1,2175.2,2184.0
2019-08-08,11032.45,1152.35,788.75,2182.3,2233.15
2019-08-09,11109.65,1162.1,789.85,2211.65,2282.0
2019-08-13,10925.85,1274.75,764.75,2100.1,2220.35
2019-08-14,11029.4,1288.25,774.8,2117.7,2229.45
2019-08-16,11047.8,1278.0,774.55,2100.0,2227.7
2019-08-19,11053.9,1292.6,777.65,2114.05,2206.85
2019-08-20,11017.0,1275.95,792.75,2090.1,2220.6
2019-08-21,10918.7,1270.95,799.45,2066.9,2225.85
2019-08-22,10741.35,1246.75,795.7,2014.1,2174.1
2019-08-23,10829.35,1275.85,802.2,2043.75,2162.7
2019-08-26,11057.85,1266.8,802.55,2148.35,2256.15
2019-08-27,11105.35,1274.85,784.65,2174.3,2259.95
2019-08-28,11046.1,1263.3,802.5,2187.15,2247.5
2019-08-29,10948.3,1241.75,806.95,2128.45,2226.95
2019-08-30,11023.25,1248.55,814.9,2166.45,2227.95
2019-09-03,10797.9,1206.4,814.25,2089.9,2210.95
2019-09-04,10844.65,1201.15,821.3,2100.1,2247.75
2019-09-05,10847.9,1198.6,834.05,2044.15,2235.15
2019-09-06,10946.2,1222.5,840.15,2041.45,2245.9
